Date,Time,Location,Operator,Flight No,Route,AC Type,Registration,CN / LM,Aboard,Fatalities,Ground,Summary,Latitude,Longitude,Country Code
"December 08, 1995",18:00,"Near Belle Anse, Haiti",Air St. Martin,?,Cayenne - Port-au-Prince,Beechcraft 1900D,F-OHRK,UE-119,20,20,0,"Deviated off course and struck a mountain at 5,000 ft. The plane was flying illegal Haitian immigrants back from Cayenne.",18.2382167,-72.0690372,HT
"December 08, 2005",19:15,"Chicago, Illinois",Southwest Airlines,1248,"Baltimore, Maryland - Chicago, Illinois - Las Vegas, Nevada",Boeing B-737-7H4,N471WN,32471/1535,103,0,1,"The jetliner slid off Runway 13C at Chicago's Midway Airport, went through an airport boundary fence and crashed into two vehicles at a nearby intersection, killing a young 6- year-old boy. Heavy snow was falling at the time of the accident. The plane had circled the airport for 30 to 35 minutes before attempting to land. The pilots' failure to use available reverse thrust in a timely manner to safely slow or stop the airplane after landing, which resulted in a runway overrun. This failure occurred because the pilots' first experience and lack of familiarity with the airplane's autobrake system distracted them from thrust reverser usage during the challenging landing. Contributing to the accident were Southwest Airline's 1) failure to provide its pilots with clear and consistent guidance and training regarding company policies and procedures related to arrival landing distance calculations; 2) programming and design of its onboard performance computer, which did not present inherent assumptions in the program critical to pilot decision making; 3) plan to implement new autobrake procedures without a familiarization period; and 4) failure to include a margin of safety in the arrival assessment to account for operational uncertainties. Also contributing to the accident was the pilots' failure to divert to another airport given reports that included poor braking action and a tailwind component greater than 5 knots. Contributing to the severity of the accident was the absence of an engineering materials arresting system, which was needed because of the limited runway safety area beyond the departure end of runway 31C.",41.8781136,-87.6297982,US
"December 09, 1930",?,"Shanghai, China",China National Aviation Corporation,?,Shanghai - Hankow,Loening C-W Air Yaht,?,?,6,4,0,"The lower right wing of the aircraft hit the mast of  a river boat and the plane flipped over on its back and  crashed onto a river bank. The aircraft was named ""Shanghai"".",31.230416,121.473701,CN
"December 09, 1931",?,Off Algiers,Aeropostale,?,Marseille - Algiers,CAMS 56,F-AIOX,3,2,2,0,The crew crashed into the sea after a hydraulic failure and fire.,35.1338437,-106.5150677,US
"December 09, 1936",10:30,"Croydon, England",KLM Royal Dutch Airlines,?,Croydon - Amsterdam,Douglas DC-2-115E,PH-AKL,1358,17,15,0,The aircraft crashed into houses while attempting to take off in heavy fog. A stewardess and the radio operator survived. Aircraft designer Juan de la Cierva killed. Pilot error. Piilot did not maintain directional control of the aircraft and abort the takeoff,51.376165,-0.098234,GB
"December 09, 1938",11:20,"Amsterdam, Netherlands",KLM Royal Dutch Airlines,?,Instructional Flight,Lockheed 14-WF62 Super Electra,PH-APE,1413,4,4,0,Struck a dyke near Schiphol Airport and caught fire while taking off.,52.3702157,4.895167900000001,NL
"December 09, 1949",?,"Near Lanchow, China",Civil Air Transport,?,?,Curtiss C-46D-CU,XT-820,22354,38,38,0,Crashed while en route.,36.061089,103.834304,CN
"December 09, 1955",12:07,"Khabarovsk Territory, Russia",Aeroflot,976,Yuzhno-Sakhalinsk - Khabarovsk,Li-2,L4993,23443306,21,21,0,Flew into a mountain wave while en route.,50.5888431,135,RU
"December 09, 1956",c 19:15,"Near Chilliwack, British Columbia, Canada",Trans Canada Air Lines,810-9,Vancouver - Toronto,Canadair DC-4M-2 Northstar,CF-TFD,128,62,62,0,"The aircraft departed Vancouver en route to Calgary. Some 50 minutes later the pilot reported a fire in the No. 2 engine and was turning back. While flying under the power of 3 engines, the aircraft encountered severe icing, turbulence or other difficulty which led to the loss of control by the crew. It could not be determined why the aircraft was 12 miles south of the assigned airway. The plane crashed high into Mount Slesse. The bodies and wreckage were not found until 05/10/1957 and the wreckage still remains at the site which is now a memorial.",49.1579401,-121.9514666,CA
"December 09, 1971",c 07:00,"Chinnamanur, India",Indian Airlines,?,Trivandrum - Madurai,HAL-748-224 Srs.2,VT-DXG,512,31,21,0,Strayed off course and flew into a mountain.,9.842161599999999,77.3827599,IN
"December 09, 1973",22:55Z,"Churchill Falls, Newfoundland, Canada",Churchill Falls Co.,?,Montreal - Churchill Falls,de Havilland DH-125-400A,CF- CFL,NA741/25213,8,8,0,"The aircraft crashed 2 miles short of the runway. Inadequate cockpit discipline, distractions in cockpit. Pilot suffered from visual illusions due to relying on visual cues.",53.5317269,-64.006395,CA
"December 09, 1977",19:25,"Tarko-Saley, USSR",Aeroflot,134,Tarko-Sale - Surgut,Antonov AN-24,CCCP-47695,27307602,23,17,0,The plane took off at night and entered a steep attitude after the flaps were raised and crashed.,54.1478418,25.2991586,BY
"December 09, 1979",?,"Cherskiy, Russia",Aeroflot,?,?,Antonov AN-26,CCCP-26547,2810,7,7,0,Shifting cargo caused the pilot to lose control and crash into a hotel.,68.742677,161.350784,RU
"December 09, 1982",13:10,"Near Klawock, Alaksa",Air Taxi - Tyee Airlines Inc.,?,"Ketchikan, AK - Craig, AK",de Havilland DHC-2,N68081,906,8,8,0,Took off and crashed into rising terrain in fog. Improper inflight planning by pilot in command. Clouds and fog prevailed at the time.,55.5522222,-133.0958333,ERR:15:no country code found
"December 09, 1982",13:27,"La Serena, Chile",Aeronor Chile,304,Santiago - La Serena,Fairchild F-27J,CC-CJE,0063,46,46,0,"While on approach, the aircraft suddenly banked to the left and went into a steep descent and crashed.  Inadequate flight procedures by the pilot in command after experiencing a loss of power in the left engine.  Inadequate flight planning by the pilot-in-command in coordinating the adoption of measures and applying procedures to successfully remedy a stall condition caused by total loss of power in the left engine when the aircraft was flying at low altitude on final approach to land.",-29.9026691,-71.2519374,CL
"December 09, 1982",c14:30,"Near San Andres de Bocay, Nicaragua",Military - Nicaraguan Air Force,?,?,Mil Mi-8 (helicopter),265,?,88,84,0,Shot down by Sandinistan rebels.,14.3143353,-85.1725618,NI
"December 09, 1983",21:30,"Put-In-Bay, Ohio",Air Taxi - Island Airlines,?,"Put-In-Bay, OH - Kelly's Island, OH",Cessna 207,N208JP,T20700060,4,4,0,"No flight plan was filed and no record of a wx briefing was found. Reportedly, after takeoff, the aircraft disappeared in a cloud or haze. Also after departing, sheriff's personnel received a radio call from the aircraft stating ""we are in it."" According to local residents, there was patchy fog in the area. When the aircraft did not arrive at its destination, a search was initiated. The plane was found in lake Erie along the expected route of flt.Continued VFR flight into adverse weather.",41.6542158,-82.8207429,US
"December 09, 1992",?,"Uruapan, Mexico",Aero Sudpacifico,?,Uruapan - Guadalajara,Britten-Norman BN-2B-27 Islander,XA-RML,864,9,9,0,Crashed in the Sierra Madre mountains shortly after taking off.,19.4064492,-102.0430476,MX
"December 09, 1993",?,"Off Dakar, Senegal",Air Senegal / Gambia Airways,?,?,DHC-6 Twin Otter 300 / NAMC YS-11,6V-ADE / C5-GAA,393 / 2030,3,3,0,"Midair collision. The Twin Otter, which was descending inbound to Dakar, collided with a Gambia Airways aircraft which had just taken off. The Twin Otter crashed into the sea. Failure to maintain assigned altitude. Three killed aboard the Twin Otter. The YS-11 was able to land safely.",14.7645042,-17.3660286,SN
"December 09, 1996",18:03,"Boise, Idaho",Emery Worldwide,?,Boise - Salt Lake City,Douglas C-47A,N75142,9173,2,2,0,"Shortly after takeoff  the crew reported they had the right engine on fire. They attempted to return for an emergency landing but the cargo plane crashed right wing low, cartwheeled and burst into flames short of the runway. A fire within the right engine compartment of undetermined cause and the pilot-in-command's failure to maintain airspeed above the aircraft's minimum control speed. A factor contributing to the accident was the dark night environmental conditions",43.6187102,-116.2146068,US
"December 09, 1997",15:26,"Little Grand Rapids, Canada",Sowind Air,301,Winnipeg - Little Grand Rapids,Embraer 110P1 Bandeirante,C-GVRO,110285,17,4,0,"Crashed during the second approach right of the approach path. While the aircraft was being manoeuvred at a very low level in marginal weather, it descended after an abrupt turn and flew, in controlled flight, into the terrain. Crew procedural error. The aircraft was 1,000 pounds heavier than the maximum allowable weight.  The GPS installed in aircraft was not approved as a primary navigational aid.",52.008541,-95.429739,CA
"December 09, 1999",12:04,"Near Sundsvall, Sweden",Charter - Twin Air HB,-,Sundsvall - Gothenburg,Piper PA-31-350,SE-GDN,31-7300948,8,8,0,"Two minutes after taking off the pilot was observed not following the correct flight path. When asked the pilot indicated he was having problems with his compass. He was advised to turn 90 degrees and climb as soon as possible to avoid terrain. There was no further radio contact. The plane crashed into the southern slopes of the Kvickberget mountains. The pilot was not qualified to fly at night and had 2 disorder which would have disqualified him from flying. Loss of control of the aircraft in IMC. Contributing factors were, poor weather, insufficient flight preparation, misaligned navigation system, the pilot distrusted the flight instruments and the plane was overloaded and tail-heavy.",62.390811,17.306927,SE
"December 09, 1999",15:12,"Near Branson, Missouri",College of the Ozarks,?,Saint Louis - Branson,Cessna 525 Citation,N525KL,525-0136,6,6,0,"The executive jet descended below minimums and struck the side of a hill while attempting to land at Point Lookout. The pilot descended below the minimum altitude for the segment of the GPS approach. Factors relating to the accident were low ceilings, rain, and pilot fatigue.",36.6436731,-93.21851439999999,US
"December 09, 2002",11:41,"Mena, Arkansas",Raytheon Aircraft,?,"Wichita, KS - Mena, AR",Beechcraft 1900C,N127YV,1990,3,3,0,Crashed into a mountain while attempting to land. In-flight collision with terrain due to the pilot's failure to maintain clearance and altitude above rapidly rising terrain while on a VFR approach. Contributing factors were the obscuration of the terrain due to clouds.,34.5862171,-94.23965539999999,US
"December 09, 2007",17:00,"Kiev, Ukraine",Fun Air,?,Hradec Králové - Kiev,Beechcraft King Air C90B,D-IBDH,LJ-1307,5,5,0,"The chartered twin engine plane crashed in an open field and slid into a vacant shed, short of the runway, in dense fog. All three passengers and crew of 2 were killed. All 5 were Czech nationals.",50.4501,30.5234,UA
"December 09, 2011",14:24,"Sioux Falls, South Dakota",Quest Aviation,?,"Sioux Falls, SD - Rapid City, SD",Cessna 421C,N421SY,421C0051,4,4,0,Thirty seconds after taking off the air-taxi began trailing white smoke from the left engine. The pilot attempted to return to the airport when the nose dropped abruptly and the plane impacted the ground.,43.5445959,-96.73110340000001,US
"December 09, 2012",03:30,"Near Iturbide, Mexico",Starwood Management LLC,?,"Monterey, Mexico - Toluca, Mexico",Learjet 25,N345MC,25-046,7,7,0,"The charter jet crashed about 60 miles from Monterey Mexico, about ten minutes after taking off. The plane plunged almost vertically from more than 28,000 feet and hit the ground in a nose-dive at a speed that may have exceeded 600 mph. Mexican-American singerJenni Rivera 43, her publicist and make-up artist were among the dead. She had just finished giving a concert in Monterey and was en route to Toluca to tape a Mexican TV show. A sudden and abrupt lack of control during ascent that provoked a sheer vertical drop of the plane that could have been triggered by a problem with the plane’s horizontal stabilizer. The plane was over 43 years old. The pilot, 78 was authorized to only fly as copilot. The copilot was not authroized to fly out of the United States. The copilot was not authorized to fly IFR which the plane was doing at the time of the accident.",24.7235984,-99.9008836,MX
"December 10, 1928",10:45,"Spokan, Washington",Spokane Airways,?,Colfax - Spokane,?,NC7687,4-AT-045,5,5,0,The aircraft crashed while attempting to land in fog.,47.6587802,-117.4260466,US
"December 10, 1934",07:30,"Palma Soriano, Cuba",Cubana de Aviacion,?,Santiago - Havana,Ford 4-AT-E Tri-motor,NM-7,4-AT-63,8,4,0,Crashed into a mountain while en route.,20.2218201,-75.9869609,CU
"December 10, 1935",?,"Croydon, England",Sabena,?,"Brussels, Belgium - Croydon, England",Savoia-Marchetti SM73,OO-AGN,30002,11,11,0,Crashed to the ground after crossing the English Channel in rain and gale force winds.,51.376165,-0.098234,GB
"December 10, 1946",13:10,"Near Osaka, Japan",Military - U.S. Army Air Forces,?,?,Curtiss-Wright C-46F-CU,44-78604,22427,24,24,0,Crashed 3 miles southwest of Itami Air Base shortly after taking off.  Loss of engine power for reasons unknown.,34.6937378,135.5021651,JP
"December 10, 1946",?,"Toledo, Washington",Military - U.S. Marine Corps,?,"Miramar NAS, California - Sand Point NB, Seattle",Curtiss-Wright R5C-1,39528,?,32,32,0,"The crew reported picking up ice before disappearing without a trace while en route. The last reported positon was 30 miles south of Toledo, Washington. Found 11 months later at Mt. Rainer.",46.4398305,-122.846783,US
"December 10, 1947",00:20,"Near Goose Bay, Labrador",Military - U.S. Air Force,?,"Goose Bay - Westover Field, MS",Douglas C-54D-DC (DC-4),42-72572,10677,29,23,0,The aircraft crashed and burned in a wooded area shortly after taking off from Goose Bay. Snow falling at the time of the accident was a factor.,33.0092216,-80.10517089999999,US
"December 10, 1949",?,"Near Hoikow, China",Civil Air Transport,?,Chengdu - Hoikow,Curtiss C-46D-CU,XT-814,22347,40,17,0,"Crashed on the outskirts of Hoikow, Hainan Island.",20.044002,110.198293,CN
"December 10, 1957",?,"Jeannine Lake, Quebec, Canada",Northern Wings,?,?,Douglas C-47A,CF-GKV,13837/25282,3,3,0,?,52.9399159,-73.5491361,CA
"December 10, 1967",15:25,"Near Madison, Wisconsin",Private,-,"Cleveland, OH - Madison WI",Beechcraft 18H,N390R,BA-623,8,7,0,"The twin engine aircraft went into a spin and crashed into the icy waters of  Lake Monona in heavy fog and sank. The plane was three miles from landing at Madison. Cause undetermined. Singer, Otis Redding, 26, killed, along with his vallet and  four members of his Bar-Kays band. Trumpet player, Ben Cauley was the only survivor.",43.0730517,-89.4012302,US
